sampleID,Clmp,Matn2,Cpe,Gcg,Gdnf,Yes1,Il17a,Foxo1,Tnfrsf11b,Tgfb1,Pla2g4a,Il6,Prdx5,Tgfa,Ccl5,Epo,Axin1,Fst,Rgma,Nadk,Tnni3,Notch3,Snap29,Cntn1,Clstn2,S100a4,Ca13,Mia,Cant1,Kitlg,Gfra1,Ppp1r2,Adam23,Itgb6,Cyr61,Dlk1,Ahr,Ccl2,Eno2,Plin1,Wfikkn2,Flrt2,Qdpr,Fas,Erbb4,Riox2,Plxna4,Epcam,Ccl3,Crim1,Vsig2,Hgf,Sez6l2,Il1a,Il23r,Dll1,Ddah1,Il10,Tnfrsf12a,Acvrl1,Lgmn,Csf2,Cxcl9,Map2k6,Itgb1bp2,Il17f,Il1b,Casp3,Apbb1ip,Wisp1,Cdh6,Pdgfb,Igsf3,Tgfbr3,Cxcl1,Pak4,Cntn4,Ghrl,Lpl,Fstl3,Dctn2,Il5,Eda2r,Ntf3,Tnfsf12,Ccl20,Fli1,Tpp1,Tnr,Vegfd,Parp1,Tnf
F06:1-Day3,3.222319675,4.808016808,3.801226832,1.844351031,1.743349758,2.451962316,2.034598814,2.908403624,3.036003261,4.333876998,8.594891644,2.909501886,9.612923706,5.27251886,4.189872436,1.294822964,6.259784013,8.946419433,2.34671747,9.258624606,1.896838767,2.892597186,9.473321523,4.677278862,2.52576127,11.10502094,5.964196804,2.945323729,1.571174131,2.897570931,3.520980748,4.843782805,1.208849161,0.265140118,4.136182272,3.064712011,2.573757342,12.36882744,2.890832524,2.1619712,3.251903473,2.949833156,7.17760619,4.216556044,2.628845506,6.93250983,2.905357774,1.924353425,6.577303018,3.656872857,1.887318839,4.862033564,4.133459819,7.081061299,3.412339391,2.341167713,4.019246905,2.571891818,1.845614238,2.471784888,4.109891745,2.150666793,7.30152705,8.986101416,1.682891293,1.328073352,3.358567234,10.21964291,4.967958184,3.592093309,2.516904444,8.080710574,3.257036403,2.456516862,10.75143907,3.09062422,2.016939761,1.854551245,2.98299852,2.919927454,5.946781881,2.05629915,1.357786479,2.631298999,3.738285513,4.98073223,3.782004762,2.950830488,1.302343908,2.174831792,6.988999667,2.340817394
F05:2-Day2_B,3.018201586,3.727886146,3.500463869,2.023562144,1.733666363,1.963180627,2.626826497,3.332415173,2.71907931,4.406043425,8.904752173,2.942534726,9.505709894,4.650556818,3.327187765,1.889952741,6.24723755,7.861649687,2.402036121,9.019255412,2.479330206,3.351500561,9.644057293,5.191877735,2.588235081,10.48320686,5.801872674,2.971456405,1.84463522,3.037379914,2.553292165,5.064633915,1.489437163,0.43724587,3.999412219,3.371523683,1.898126042,8.960664134,2.61321289,2.326865173,3.400987713,2.352906263,7.229863827,4.051133433,2.601408812,7.468788371,3.019617192,1.943124308,6.121446099,4.125255999,2.010923375,5.174405807,4.211212361,7.188492036,3.355112855,2.33068557,4.074536663,2.683812771,2.40980808,2.751222925,2.723041829,2.455031378,3.893737802,9.023802299,1.744507838,1.476338984,4.261349505,10.2759173,5.040631485,3.716418876,2.703499096,8.407957256,3.219678204,2.226875548,8.491342935,3.479323877,2.173691512,2.031699251,2.713568081,2.983529971,6.145396758,1.865281771,0.923486816,2.762802066,3.225668348,5.802304186,4.934805592,3.027436768,1.425921388,2.187683154,7.955434244,2.418600217
F06:4-Day5,3.307079311,4.12346339,3.582600962,1.949571191,1.583804271,1.995224528,2.136613773,2.563122023,3.580846871,4.624395137,8.917245145,3.108783707,9.329018204,5.129111992,4.748840216,1.465061634,5.95547739,8.094347405,2.330258718,9.202139507,2.353039474,2.966862788,9.685208523,4.237815915,2.649507982,10.83053619,5.789475555,2.907105484,1.976977592,2.946758152,3.230385223,4.635006479,1.320845641,1.042528064,4.147439155,3.140933176,1.716938886,13.38382501,2.664814463,2.511458336,4.008211055,3.130793863,7.263092207,4.272004073,2.656172724,6.71389235,2.926237775,2.008294201,7.535392053,4.258678577,1.847007866,5.178903027,3.867374646,7.360114987,3.022432765,2.293907195,4.064240813,2.618234366,2.375527917,2.780266968,3.821192621,2.241792212,7.122497921,8.943109533,1.707131874,1.286709247,4.258091395,10.16430863,4.879448634,3.710530019,2.539303021,8.564771843,3.030681948,2.280223048,11.23568289,3.026595194,2.042558787,2.11348737,2.915843828,2.963157073,5.791671599,2.238750138,1.693381216,2.72989336,2.999713696,5.047333183,4.14852241,3.243281681,1.489074577,2.111327716,6.678858782,2.489268043
F06:2-Day21,3.229336236,3.475128891,3.443443791,2.103055422,1.225003684,2.090392,2.153407594,3.484567881,2.680027906,4.518832916,9.138679673,2.389166332,9.113881397,4.11535782,3.455776707,1.109671164,6.795496442,7.719684871,2.496960482,9.205265076,2.145799434,3.228196087,9.744989249,5.105379479,2.714853729,10.86745489,5.972250085,3.115913888,2.018110033,3.336574766,2.427904134,5.060233085,1.263070508,1.697356557,4.045203347,3.402919338,1.970927091,8.473334031,2.528775456,2.415916655,3.482573505,2.454118526,7.28903109,4.359091138,2.636087537,7.844991138,2.953877788,2.141409182,5.177238085,4.574616521,1.741534914,5.503476594,4.244211583,7.48422727,3.619533195,2.269988783,3.576499001,2.333720349,2.483210791,2.676592796,3.159339502,2.59508699,4.188793154,9.071193682,2.014671628,1.378891695,3.265701175,10.2422364,4.987057362,3.700493363,2.613504624,8.438453136,3.152968498,2.20696941,9.159595113,3.736115448,2.062693501,2.004706761,2.961879526,2.37998278,6.081396762,1.848691904,1.172647051,2.746982226,3.194930835,7.578701727,5.240296441,3.078761123,1.461869985,2.038543374,8.674096469,2.074703914
F05:2-Day9,3.17020043,3.592895628,3.601954849,1.811593524,1.547795999,2.168325544,2.627027429,3.167392037,2.63812747,4.309727672,9.025736322,3.109669896,8.743514607,4.739274756,3.601892253,1.545368006,6.635585082,7.670310552,2.32290455,8.354318955,2.18463697,3.361552607,9.750550306,5.144439858,2.888420269,10.88822546,5.694360243,3.019537952,1.966003737,3.189629458,2.432554528,4.899018266,1.265109528,0.205979506,3.826285865,3.338821822,1.915760518,8.222103225,2.696370394,2.650761295,3.561704548,2.747997442,7.316321163,3.805351703,2.694720325,7.16350806,3.238963046,1.632377909,6.703486834,4.743571119,1.645855443,5.059878701,4.235785819,7.116369845,3.283031272,2.149703449,4.096912456,2.723704123,2.370231224,2.757297708,2.83298425,2.350426654,4.727112784,9.088642726,1.591570187,1.498298679,3.666979204,10.35436385,5.041921609,3.694127229,2.825711407,8.371305023,3.106310733,2.259710245,9.341421676,3.622863471,2.120312182,2.31640878,2.668035312,2.341734272,5.943822866,2.54570486,1.065759212,2.996856958,3.514302893,5.094615388,4.416695544,2.942767795,1.555342147,2.138068166,7.354583341,2.264157971
F06:3-Day4,3.427289537,4.735052991,4.034932495,2.21599812,2.19244456,2.679530163,2.146073467,2.500157365,4.002302558,4.22867716,8.492642182,3.843018636,9.260875753,5.71354796,4.43965937,1.406460972,6.019512093,9.225208671,2.46074692,9.0166969,2.294715399,3.012358343,9.38935292,4.869768551,2.613072288,10.96961101,5.922821477,2.92885475,2.043218821,2.824733522,3.541406658,4.694057646,1.120120088,1.063549955,4.46947887,3.177660504,2.23197498,13.59105875,2.775661991,2.495510219,4.793849622,3.116665355,7.147275109,4.741891116,2.679722248,6.647290489,2.751893687,2.344988039,7.084392139,3.906265989,1.843035593,5.350615778,4.268617792,7.066244656,3.234556246,2.74903077,3.842342856,2.754663182,2.045026432,2.901457892,4.351396769,2.279373775,7.776357789,8.890730042,2.274645194,1.488299272,3.220772947,10.13741954,4.887180001,3.568046823,2.788227522,8.204491891,3.3286036,2.414796721,11.92589643,3.552514,2.103856788,1.958533439,3.364979349,2.981249454,5.997415647,2.100592078,1.779656423,3.039644211,3.587636102,6.093119588,3.646008806,3.516313153,1.377994976,2.087482097,6.794630732,2.40634814
F06:3-Day7,3.339961526,3.475253501,3.204404999,2.286765111,1.706085463,1.784622515,2.884705178,3.46418865,3.102365803,4.951605117,9.197372276,3.074071092,9.276899455,4.22117383,4.0764113,1.348581501,6.404369717,7.879589367,2.386444162,9.513224155,2.849081304,3.305263568,9.530693627,4.539867223,2.663809235,10.33987936,5.707060865,2.939894992,1.987251154,3.053264782,2.381315122,4.693026355,0.917147057,0.595083657,4.765110205,3.33662877,1.809665759,10.6352988,2.993247842,2.215382957,4.022148476,2.41123439,7.205837905,4.71890128,2.703655183,8.132958601,3.170628412,2.295820279,8.238081878,4.706879891,2.126288713,6.14003287,4.20654851,7.185007701,3.170521138,2.632986306,3.634743546,2.484132506,2.473372911,2.785318333,3.332322063,2.54950932,6.646605561,9.001064323,1.905712674,1.430569335,4.431775194,10.20981104,5.066738348,3.539529684,2.632649652,9.073442076,3.25736269,2.166292952,10.03091215,3.470318427,2.169765432,2.811279252,2.432368204,2.32124222,5.81242902,2.619689167,1.676903588,2.884493423,3.133366158,5.873265599,5.716644245,2.631674019,1.414713934,2.065734475,8.677602633,2.384803794
F05:3-Day21.6,3.011197588,4.045226674,3.48824695,2.119467794,1.499945787,2.181411728,2.120414479,3.056930239,2.514052406,4.433671674,9.180041599,2.556804237,8.622914459,4.387581045,3.167694391,1.478313784,6.781490211,7.22080833,2.441549234,8.304632493,1.938176636,2.985397109,9.749311116,5.385068331,2.651608996,10.72526245,5.78690102,2.968350979,1.836986198,3.385459045,2.376511142,4.955402671,1.407091782,0.809209857,4.033254138,3.415121688,1.847424184,7.84248857,2.574116101,2.283312014,3.528911937,2.706782785,7.391771523,3.958292467,2.875227756,7.135342652,3.084255369,2.039376395,4.039566255,4.795682951,1.806502423,5.165786781,4.171859676,7.337959179,3.389554372,2.101166532,4.217294149,2.453104016,2.622349965,2.777823277,2.997048937,2.159509702,4.441619272,9.199042013,1.903252358,1.218854905,3.023450348,10.35228475,5.191350959,3.517579017,2.848624127,8.797130833,3.170531939,2.240479889,8.59230279,3.521290972,2.163383428,2.342555276,2.679725457,2.729870243,6.033383112,2.380849312,1.026837098,2.96253176,3.480403272,4.761075065,4.626510623,2.691079485,1.277235309,2.03094127,7.729058157,2.113411271
F06:1-Day1,3.211741359,4.147331028,3.561111643,2.242361353,1.723049307,2.309261451,2.059614936,3.316000316,2.615388568,4.587254809,9.007355537,2.934471011,9.280785497,4.605208364,3.739241754,1.641143542,6.612418117,7.833656454,2.574928576,8.596520516,2.062623089,3.120549063,9.69846716,4.954590923,2.768406565,11.09176964,5.783136604,3.171999743,2.063871048,3.093805723,2.547042069,5.07548257,1.387726104,0.138660794,3.735499902,3.399927175,2.379420581,8.975120669,2.695193263,2.725987391,3.461274512,2.681288572,7.273999427,3.969227292,2.762176186,7.205771934,3.011714561,1.87156145,5.342859206,4.277388505,2.08239056,4.985490678,4.336128977,7.306894226,3.355951663,2.026486525,3.864100239,2.619498327,2.448234868,2.87893112,3.199747494,2.300942527,4.2593685,9.146494356,1.720337486,1.390760175,3.548992868,10.31908961,5.017123503,3.816708229,2.900404472,8.735538368,3.294030175,2.313880586,8.912465004,3.709074325,2.279887023,2.047069141,2.727104932,3.131093257,6.1212012,2.510488457,1.211858062,2.935085469,3.441055924,5.337312517,4.744642577,2.845386218,1.510620091,2.231736851,7.726756645,1.930948718
F06:2-Day1_B,2.958751751,3.230605116,3.383641352,1.977223612,1.824789551,2.006423374,1.862360607,3.006857715,2.544886904,4.562961907,8.974060894,2.954433372,8.880925703,4.213677848,3.732736734,1.773059082,6.504195983,7.669107684,2.333752492,8.042924661,1.82508909,3.054620545,9.663958712,4.823506941,2.764432551,10.4671863,5.640256168,2.905425287,2.083616193,2.974637165,2.599249238,4.84638427,1.404578429,0.323586757,3.901651769,3.328488623,1.333383944,8.734285864,2.465536577,1.9304772,5.127619243,2.228939719,7.290679042,4.078908502,2.533798269,7.108344374,2.892602836,1.52296055,6.380291972,4.122828232,1.474554101,5.091626436,4.518988159,7.057761595,3.216116807,2.376675595,3.98038836,2.420563935,2.359276056,2.603591162,2.719720536,2.30405242,5.361222457,9.017466589,1.757586808,1.206198362,3.839741471,10.19379671,4.994333178,3.897166053,2.814966756,9.010581626,3.210329524,2.309317453,9.129831344,3.286449126,2.179410292,1.905272401,3.247088249,2.772325952,6.261142719,1.96385299,1.24025504,2.884003406,3.608259213,4.616633913,4.848336912,2.989754723,1.428475594,1.883299362,7.636297008,2.435253101
F06:3-Day2,2.997677311,3.884262479,3.660346833,1.945853162,1.793815833,2.343194476,2.057616648,2.833510586,2.786404771,4.130427659,8.584370666,2.506019101,9.385698982,5.073963483,3.348187254,1.661369624,6.239426232,7.790918662,2.321458293,8.630146339,1.842517434,3.171780456,9.741798911,4.897997441,2.652111909,11.11811289,6.019068747,3.003522261,2.060904574,2.992250367,2.953461336,4.681469791,1.155886382,0.183528582,3.890811009,3.302204361,2.053147732,9.819329901,2.715631032,2.191722385,3.325939693,2.608077627,7.235043862,4.104955274,2.487734773,7.126231988,3.00809349,1.919534339,5.497980195,4.174849898,1.643673968,4.892221707,4.249846224,7.167018566,3.094875007,2.281026709,3.591103453,2.356402948,1.488001793,2.791728252,2.838323315,2.15040259,5.106711441,9.060237809,1.586051437,1.199725108,3.342532473,10.24106261,4.959163517,3.564416275,2.843092634,7.937317257,3.218020889,2.452228995,9.008988221,3.431393802,2.144088564,1.840869016,2.993228951,2.473979842,6.422494574,2.104881042,1.027998297,2.881571236,3.10346467,4.463084767,4.023201265,2.582661271,1.396640088,2.029446893,7.009187569,2.141290664
F05:1-Day14,3.12061772,3.505820552,3.476912434,1.95048155,1.345282574,1.915641256,2.040800493,3.430339516,2.486394949,4.460671287,9.155372134,2.441773767,8.834093342,4.019843569,3.904038596,1.496228732,6.612834677,7.90795725,2.620196459,8.163407307,1.827723366,3.356501143,9.838032523,5.310639182,2.693823899,10.83149745,5.824643893,2.969227713,1.75800519,3.07570062,2.675754427,4.892984926,1.382947797,0.19272606,4.014913724,3.313618095,2.030835787,7.493097461,2.532974743,2.09846069,3.641888208,2.394540951,7.295182657,4.013625602,2.695621831,7.291843915,3.094200686,2.205067873,4.492036623,4.372282869,2.016384368,5.099626595,4.310891833,7.373674377,3.39140609,2.303815086,4.121933113,2.477674284,2.28104287,2.649505323,2.795701618,2.146858531,4.342689075,9.153883387,2.406867069,1.515821667,2.877250315,10.32922761,5.045323492,3.837014224,2.809396734,8.754637319,3.103096059,2.28993416,8.939747382,3.151522571,2.194590724,2.129589318,3.04516003,2.483463979,6.006270196,2.53485682,1.245074827,2.953508355,3.574857519,6.421826655,4.756804544,2.626385709,1.640985344,2.069294062,8.17206962,2.188444384
F06:3-Day10,4.028181474,3.660503495,3.575993513,2.202336148,2.105860027,2.555188276,2.341221882,2.824303415,2.947946576,4.32526821,8.777258229,3.30336984,9.975440127,5.123404517,3.592197194,1.386109932,6.021938561,8.382321078,2.395259664,9.795779869,2.350920989,3.28951842,9.496114375,4.802564153,2.724835045,11.07631655,5.576440442,2.855019992,1.942795971,2.910411651,3.082302921,4.636140292,1.22999793,0.34540187,4.363043388,3.319867324,2.450623119,10.17468618,3.060758771,2.150481567,4.164338609,2.77787351,7.083484969,4.563358872,2.792511097,7.404391181,2.824536341,1.898765516,7.589779586,3.973014658,1.848349026,5.804502227,4.608090887,6.791420577,3.781477741,2.802316857,4.16326908,2.656197432,2.813113125,2.779135219,3.898871114,2.341090229,7.825308605,8.922712735,1.742391479,1.390628239,5.311374019,10.18509822,4.986226699,3.481407073,2.604455265,8.256645842,3.316427401,2.434707032,9.646292563,2.807928275,1.964033575,3.224672003,2.881195601,2.56525241,5.619788832,2.158671366,2.091371203,2.725003426,2.858704605,6.230194822,5.220692478,2.915567549,1.84963216,1.969408856,8.566050705,2.385931456
F05:4-Day14,3.194277723,3.457669142,3.48284586,2.262465837,1.59460268,2.009741315,1.88346985,3.255215477,2.59155882,4.533059876,9.156335739,2.471442307,9.089037964,3.995912191,3.701270206,1.499732135,6.482923876,7.95761116,2.504216814,8.208929356,2.021244879,3.235562924,9.696158386,5.105374556,2.920585158,10.86393227,5.648230133,2.851939963,2.040395707,3.046771107,2.347067279,4.853855959,1.142744862,0.378689881,3.919313071,3.304750747,1.970240955,7.494265266,2.597469725,2.541696475,3.615605903,2.345991676,7.335544255,3.942666506,2.720373745,7.209762089,3.007977285,2.129436692,4.405992872,4.500224622,1.790119903,5.038312705,4.236255208,7.385432097,3.164253837,2.047743958,4.585631328,2.371122223,2.126221143,2.572693309,2.871756032,2.147021011,4.337613805,9.129336243,1.58301032,1.331717368,3.055010228,10.27339971,5.122494844,3.828674609,2.696767384,8.496642281,3.080495261,2.540107217,8.683423318,3.247589664,2.156064323,2.016529262,3.081641753,2.3269008,5.909930739,2.466351451,1.148942109,3.032995007,3.150696766,4.857639461,4.755597856,2.719186708,1.539051323,2.026678282,8.082778253,2.2415772
F05:3-Day21.3,2.882113126,3.866506895,3.47354084,1.802776648,1.504727247,2.189633129,1.839046758,2.90947651,2.542832415,4.849779737,9.206339763,2.773953689,8.61468347,4.35777438,3.503048881,1.315792858,6.599419916,7.222103806,2.616458992,8.119851186,2.149658653,3.094717153,9.758539756,5.319882938,2.730695763,10.87271329,5.815912521,2.965937278,2.00104832,3.189451988,2.595236649,4.926805338,1.30557696,0.162991252,3.873030086,3.271329414,1.664260517,7.836018231,2.456148806,2.336890611,3.353093131,2.675866443,7.310676212,4.143215831,2.725760425,6.784363744,3.277055114,1.558305532,4.167626056,4.541292729,2.115109637,5.212470907,4.231534649,7.366184033,3.426132844,2.288080561,4.157668296,2.670115649,2.569797679,2.685241849,2.986502143,2.244908648,4.520885441,9.265295839,1.683457984,1.380375161,3.104465228,10.40176785,5.090707933,3.560004745,2.84455914,8.938441075,3.226263045,2.336815722,8.811895922,3.338776641,2.053010458,2.371128266,2.375479655,2.772711526,5.956642873,1.945593555,0.985454737,2.835211356,3.226688563,4.897834222,4.610061376,2.770399103,1.519362003,2.072265941,7.980775303,2.53746451
F06:1-Day2,3.196102028,4.038471522,3.55418217,2.208767009,1.693626931,1.777469696,2.176132694,3.097497962,2.782793703,4.436430648,8.882747804,3.076658406,9.353226386,4.694223938,3.594578078,1.520584818,6.407066293,8.330237815,2.367207322,8.882527515,2.03930606,3.077939159,9.590713069,4.711971124,2.633149442,10.77752369,5.621935568,3.138939671,1.609478088,2.920973517,2.88216202,4.837266353,1.308755734,0.534729454,3.707613092,3.297526001,2.087488374,9.969861484,2.622268669,2.251263331,3.056291177,2.570836618,7.105175435,4.368108065,2.655966354,7.27055615,2.846429908,1.522345745,7.034901961,4.051823483,2.102757161,5.316075089,4.118496005,7.15906737,3.476551473,2.314246089,3.810628124,2.740343408,2.484117276,2.72036234,3.144852811,2.123905385,5.152443406,9.030529163,1.892227527,1.467226994,4.084185948,10.19974011,4.905009394,3.534639831,2.753614121,8.533365722,3.24818605,2.41074892,8.738663779,3.191485378,2.145864135,2.138175192,2.459348739,2.955716004,5.983108628,2.278396632,1.262632184,2.840505165,3.149220626,5.513784737,4.669619401,3.043452962,1.422120314,2.152894483,7.950359033,2.499985464
F05:4-Day7,2.72724734,2.938869216,3.419171066,2.122461966,1.348669894,1.790962765,1.936316262,3.379928159,2.423736131,4.701169967,9.068955962,2.418095715,8.997204225,4.037302152,3.444501196,1.378247693,6.528274541,7.605002361,2.50843034,8.309675037,1.946410803,3.00521707,9.731129384,5.106989826,2.431741698,10.70209334,5.747807474,3.00261838,2.061445661,3.078843889,2.643475091,4.856036403,1.267345868,0.532090535,3.936517051,3.257428307,1.738662176,7.471645915,2.653372994,2.352924918,3.501490828,2.402750658,7.264071286,4.088041521,2.701675085,7.249947267,3.198677815,1.156583429,4.57488504,4.35937278,1.667390641,5.15678736,4.217312055,7.253526959,3.136552327,2.087441854,4.101735191,2.599588403,1.971466289,2.716820609,4.363303026,2.131761934,4.054130439,9.177787294,1.929393963,0.929197424,3.098081121,10.29659615,5.106827851,3.426413706,2.613520699,8.69897177,3.087287402,2.167994661,8.658214874,3.307665383,2.14781026,1.958926054,3.390184152,1.985644604,6.000318916,2.399240827,0.810515164,2.789426503,3.261325946,4.122791017,4.850502886,3.491001357,1.235426516,2.066819465,7.81079659,2.119420377
F05:4-Day5_B,3.077850425,4.387387738,3.514879777,2.029567659,1.993794748,2.130684223,5.407411106,2.758687126,2.669268351,4.6653107,9.122080645,4.086883509,9.991934241,5.841492309,3.500040684,1.844259401,6.693807988,8.823171171,2.58441718,9.487138436,2.327072098,3.183366955,9.807942782,5.215476438,2.914908842,11.01112014,5.578983336,2.81008737,1.967438523,3.198456329,3.126288787,5.004551224,1.381308781,1.537623047,4.764480486,3.183378924,1.933649164,9.427683161,2.569407735,2.63871916,3.625383584,3.143985405,7.248900097,4.849707777,2.686892216,7.44037786,2.896284284,2.022641525,9.829789754,4.28054141,1.571922577,6.433915837,4.469636019,8.875865139,3.329506691,2.294476879,4.186943724,2.707587518,2.632846646,2.782348119,3.239533524,2.650022225,4.869187118,9.121964431,2.014827188,1.336018759,6.563465835,10.31812496,5.112765712,3.788895434,2.807734074,10.02050714,3.292244207,1.976241732,10.06277282,3.882662503,1.981479525,1.942860227,3.02807492,3.125918387,6.168297082,2.7211638,1.075885558,2.686871354,3.754321782,5.071696143,4.640041133,2.795579133,1.495286503,2.130172791,7.915146186,3.072731551
F05:1-Day0,2.999670459,3.178701941,3.599329951,2.027873411,1.509274503,1.834498369,2.096080293,3.691558998,2.514238324,4.666281781,9.202588304,2.546730739,9.036587183,3.853878131,3.774968839,1.395620508,6.537866414,7.506773187,2.443213497,8.268213972,1.762026678,3.1702697,9.922252957,4.869116342,2.71297888,10.23502878,5.381180469,2.841293415,1.86677364,2.920856684,2.275879353,4.840796207,1.263588253,0.476300736,4.000298876,3.313472975,1.758956912,7.614058904,2.58313337,2.19686095,3.481139886,2.340137863,7.283497643,4.1878713,2.706776281,7.015638086,3.148249437,1.977573584,4.39613544,4.530180981,1.823515583,5.535204671,4.305666472,7.557847045,3.560587563,1.986028664,4.240904366,2.269527691,2.109162042,2.596157258,2.536586446,2.098831934,4.297944189,9.132187733,1.830042404,1.422746532,2.981290649,10.1904402,4.989279018,3.649749018,2.672119866,8.802371431,3.039974975,2.097413887,9.251457453,3.165841421,1.991612519,2.303178909,2.588934685,1.996301411,6.116669726,2.030367708,0.989142454,2.715953609,3.272219088,5.45079599,4.939313174,2.667180966,1.303347173,1.927879648,8.288514527,2.065170698
F05:2-Day1,3.417654886,3.852223381,3.559519798,2.070484983,2.402894435,2.280654724,2.886389513,3.341436178,2.88146624,4.380947239,8.722015079,3.654211962,9.444832974,4.771146772,3.634582097,1.75788311,6.161047348,7.986267227,2.450719163,8.867874137,1.987281891,3.049063248,9.632688423,4.735672415,2.904387258,11.11786698,5.639504532,2.964430746,1.91390277,2.844859547,2.772396436,4.718159935,1.078600746,-5.03E-06,3.790112745,3.315391814,2.61739319,9.404330743,2.840464194,2.257125076,3.525888152,2.678475433,7.162106344,4.556691778,2.632534451,7.337096819,2.919771655,1.085672587,6.342597449,4.209185476,1.426587775,5.262461895,4.081612821,7.188398653,3.383286588,2.126505431,3.940795516,2.66053851,2.232393376,2.738535834,3.090617214,2.200828878,4.607856888,8.997617551,2.083716036,1.484849732,4.503870407,10.17063302,4.945964754,3.713104575,2.624708603,8.246012706,3.246612104,2.495379387,9.552937022,3.364489681,2.034179512,2.284002273,2.903344156,2.850214424,5.81876867,2.207397194,1.267201954,2.781570974,3.566011665,6.358822388,4.618979687,2.715832312,1.529671217,2.087007957,7.818223809,2.3163431
F05:1-Day7,2.87424026,3.552407778,3.610562153,2.011490331,1.783731864,1.596396064,2.176988777,3.340448705,2.632189577,4.614266065,9.120075232,2.852967016,8.742238287,4.026284457,3.821628034,1.745164166,6.636259181,7.404909134,2.65828811,8.283861615,2.137901776,3.122708444,9.804234078,5.264174148,2.938947734,10.77406098,5.678831234,3.077931185,2.089609753,3.141665566,2.33916167,5.05193214,1.443611333,0.537986197,3.817454416,3.386654071,1.758789333,7.64441075,2.592442634,2.239970232,3.4524397,2.552814382,7.372423612,3.890988584,2.766070799,7.297045459,3.019653651,1.883772429,4.748611295,4.564878624,1.88627377,5.183960416,4.385048548,7.213154319,3.559121446,2.330496933,4.226064774,2.544200996,2.457631527,2.864726556,3.003588305,2.175934172,3.900583576,9.147225296,2.313327481,1.460317096,3.234990448,10.30203375,5.153828225,3.75655052,2.722833266,8.748292121,3.28264575,2.465650138,8.707513985,3.731694644,2.364732164,2.266303064,2.781119947,2.76624406,6.08930472,2.490447399,0.942473579,2.945533511,3.332273048,5.520003068,4.547025176,2.665886276,1.534044254,2.189862779,7.879617571,2.373726777
F06:2-Day4,3.239333461,4.146717322,3.615988814,2.082911406,1.932367794,2.389581033,1.799317287,2.801034016,2.760621083,4.486303349,8.617868925,2.664894002,9.300832629,4.975226373,3.838276864,1.365368887,6.264764589,8.396504647,2.504760567,9.082532315,2.246742059,2.814038462,9.449500928,4.533775262,2.567838774,11.02839532,5.780348697,3.025572115,1.981002095,2.893224476,3.320805696,4.696701328,1.299309789,0.381498567,3.958471184,3.161600683,2.586939852,11.03963909,2.642625518,1.903545004,3.127688077,3.002385081,7.131458946,3.978061855,2.639521126,7.207841864,2.90482943,1.856420857,6.319696479,4.017980261,1.773365117,5.126795067,4.025513184,6.840242594,3.124325659,2.25286606,4.013105235,2.630799705,2.102299789,2.578474053,4.051445937,2.161131846,6.207576027,8.970833945,2.028516581,1.15398891,3.416528509,10.19845489,4.918036411,3.466524142,2.741416655,8.219021356,3.141385719,2.452895447,9.910044351,3.429754441,1.939343274,2.052129282,2.85206763,2.988585851,6.003207884,2.243363228,1.428510598,2.880511299,3.571066928,5.043755879,4.049704222,2.493643155,1.260065987,2.057855082,7.371418473,2.488156334
F05:3-Day21.5,3.216876744,4.084681865,3.693142066,2.212975395,1.578658177,1.995924521,1.91830294,3.08907311,2.599718971,4.180015949,9.062084182,2.69338368,8.501177263,4.265691269,3.530561532,1.247580001,6.855768491,7.18525268,2.665647874,8.250801978,2.095640863,3.32747786,9.671714782,5.325831803,2.835370961,10.67900053,5.683868471,2.995459041,1.980995919,3.380001638,2.555203689,4.822581852,1.297223331,0.298839392,3.743689252,3.257539439,1.98426999,7.863786172,2.609547376,2.043008363,3.557392031,2.712822531,7.350588013,3.903640307,2.806725289,6.909449863,3.072039035,2.074225221,4.10720033,4.182334803,1.800961259,4.692063266,4.181499533,6.978030737,3.542852685,2.227534472,4.400234996,2.701468657,2.601786254,2.698947575,3.034026134,2.231356868,4.587104697,9.252112787,1.850230662,1.457006984,3.05501134,10.38118708,5.1715631,3.497045857,2.941960661,8.441555435,3.359923022,2.335470304,8.738273138,3.589816071,2.278263948,2.396304526,2.550769491,2.843715382,5.991567363,2.581800258,1.276431941,2.867533733,3.464362673,4.953416026,4.271602677,2.738190161,1.809941706,2.243417784,7.522326819,2.180674723
