sampleID,Clmp,Matn2,Cpe,Gcg,Gdnf,Yes1,Il17a,Foxo1,Tnfrsf11b,Tgfb1,Pla2g4a,Il6,Prdx5,Tgfa,Ccl5,Epo,Axin1,Fst,Rgma,Nadk,Tnni3,Notch3,Snap29,Cntn1,Clstn2,S100a4,Ca13,Mia,Cant1,Kitlg,Gfra1,Ppp1r2,Adam23,Itgb6,Cyr61,Dlk1,Ahr,Ccl2,Eno2,Plin1,Wfikkn2,Flrt2,Qdpr,Fas,Erbb4,Riox2,Plxna4,Epcam,Ccl3,Crim1,Vsig2,Hgf,Sez6l2,Il1a,Il23r,Dll1,Ddah1,Il10,Tnfrsf12a,Acvrl1,Lgmn,Csf2,Cxcl9,Map2k6,Itgb1bp2,Il17f,Il1b,Casp3,Apbb1ip,Wisp1,Cdh6,Pdgfb,Igsf3,Tgfbr3,Cxcl1,Pak4,Cntn4,Ghrl,Lpl,Fstl3,Dctn2,Il5,Eda2r,Ntf3,Tnfsf12,Ccl20,Fli1,Tpp1,Tnr,Vegfd,Parp1,Tnf
23MFT8:3_D14_2,1.104452295,-1.061950819,1.618880707,1.252656672,0.749054649,-0.13415607,0.726923844,0.488037147,0.94516993,2.511641033,4.794749797,0.754623546,7.001235731,3.063062186,2.062430911,0.82236679,3.338340193,4.993748028,0.993765078,3.22150516,5.431704323,1.009922345,8.63345206,2.588896081,0.901446008,4.761940784,3.250964929,1.748361682,-0.199465539,0.536994014,0.865957999,2.63097607,-0.389278662,0.28750826,0.833562545,2.049097336,0.299140876,6.615795824,1.335256863,1.074456681,2.006106235,1.001681114,4.786796527,1.665838969,1.162862842,2.284444778,0.772073576,0.379897476,2.207850358,1.085765576,0.851823207,1.65805037,2.373163563,1.732221715,1.997835016,0.843087614,2.636725335,0.843946796,1.232079716,1.681319907,0.829301722,0.63586661,2.041357096,7.195716316,-0.625467905,0.428766913,1.264957258,9.012810709,3.323202067,2.477625428,0.850523577,5.660728277,1.404373672,0.43387714,7.513212947,1.375519387,0.927005624,1.549711006,0.453961968,1.108775754,3.93374267,0.044658858,-0.029871876,1.548807123,1.082205501,3.535641224,1.333318763,1.433806822,0.311130206,0.453405919,2.760037741,0.974899259
23MFT8:2-Day_14,2.562747649,0.358011451,1.389443377,0.576230783,0.723850059,0.18750354,0.767124629,1.284432187,1.061626589,2.442741146,6.1491061,1.60486594,8.916838424,3.513604253,2.381281162,0.084994055,3.602763634,6.502086968,0.93192423,5.984119617,0.070814493,0.463255818,8.61250693,2.625678577,1.096801965,10.12018318,4.011073115,1.174741907,-0.203606185,0.262383402,1.571367192,3.313914676,-0.684075782,-0.530424576,1.579383752,1.736647112,0.492769136,8.464602155,1.942976115,1.172819642,2.156008155,0.956947782,5.355208554,2.830955693,1.06580597,5.50778639,0.914236182,-0.000766614,8.43060422,0.97543142,-0.394639779,3.557726927,2.312548722,5.66791883,1.371928695,0.417779715,2.555549013,1.057622969,0.856088736,1.349719857,1.783620442,0.858772765,1.984728641,7.517676477,0.226277227,0.053660595,3.398298872,9.095462198,3.58385545,2.102966859,0.43237951,4.997783739,1.222572036,0.120729393,8.624697052,0.955654527,0.638995881,1.091063533,0.807049392,1.449978883,4.19052733,0.372289288,-0.281646161,1.209768547,0.172604863,4.511594996,3.220142479,1.160391776,0.224288083,0.268401432,4.72480536,1.22423557
23MFT7:1-Day_0,1.268384859,-0.645310488,1.565917654,0.2668352,0.542475933,-0.143170487,0.038889745,1.748096987,0.919183383,3.266730138,7.596731432,0.856978908,8.429734668,3.128566954,2.317246999,0.069882598,4.568099215,6.007413748,1.356340461,5.610513272,-0.012716228,0.107416669,9.078081842,2.801238594,0.938101995,8.919029174,4.239933877,1.552171086,-0.587111588,0.562308153,0.534316869,4.030009029,-0.324810826,-0.26115779,1.550000827,1.756135632,0.534574609,7.174214153,1.378668549,0.744119378,3.526626733,0.892110382,5.703288682,2.287567881,1.200401102,5.797602245,0.123204706,0.944783403,4.161494297,1.626012053,0.337437278,3.779014722,2.322744677,6.434943676,0.985326622,-0.314932614,3.194429124,0.97407567,1.478917324,1.536128792,1.235964449,0.603558266,2.789799166,8.196016957,-0.207296453,0.196056437,1.730356263,9.15643379,3.877619179,2.396043477,0.716925694,5.905528664,1.12770339,0.393376422,8.111100016,2.006501039,0.632095525,0.904117355,0.64032549,1.374516465,5.032977426,-0.531756064,-0.456908192,1.091361363,1.352578704,3.359744195,3.4746882,1.911739937,0.068841861,0.404761332,5.261993507,0.40445404
23MFT7:2-Day_0_B,1.351566948,0.349631379,1.572248255,0.447184953,0.312656349,0.334560787,0.499032824,1.395342731,1.022540025,2.944010087,7.302905934,0.987391421,8.496884272,3.231398366,2.541941806,-0.037913561,4.308246893,5.957806005,0.862291132,5.287611156,-0.178724217,0.848522188,9.217975599,2.769010034,1.163825375,9.100506712,4.126207218,1.719640128,-0.399396052,0.275204208,1.336987856,3.698890814,-0.449810595,0.053185115,1.301474424,1.856841837,0.562347596,7.130966461,1.255776468,0.668073594,2.120810705,0.729481468,5.604734307,2.275189135,0.937967029,5.293601483,0.481297512,0.253234464,4.118680184,1.122751869,0.057891442,3.741292682,2.30307937,6.226261126,0.978721304,-0.07848824,3.005885044,1.089629039,1.181158848,1.618864223,1.048575091,0.546173681,3.033183028,8.2179234,-0.676463369,0.150471588,1.924251878,9.125490314,3.968986134,2.59497814,0.893525064,5.500605205,1.195363901,0.485442436,8.040063334,1.6543268,0.798371577,1.089197043,0.359311397,1.433270489,4.695671656,-0.705054203,-0.115790338,1.209476645,0.85456234,3.508897987,3.002862914,1.593265022,0.522082613,0.321712379,4.653504836,0.727116745
23MFT8:5-Day_5,1.53091162,0.869659815,1.664280456,0.325183235,0.536746771,0.240155422,1.154552056,1.047567861,1.717328758,2.490961673,6.57995577,1.911587678,8.357038155,3.216295586,3.654567921,0.469895131,3.430836417,5.993536434,1.345718971,4.994503639,0.511428697,0.778755785,9.000441943,1.958907155,0.955912915,7.623008119,4.240563227,1.689290353,0.18390221,0.738194585,1.12521848,3.308818876,0.134592193,0.576019021,1.353300277,2.267633287,0.810068358,11.84886409,1.514588032,1.309509024,2.495244853,1.055870283,5.418404993,2.421026525,1.053217524,4.588044492,0.382854342,-0.231840091,6.93667512,1.494148437,-0.228251756,3.277065242,2.028074515,5.744198574,1.773506759,0.746197507,3.08130373,1.339419187,1.217275013,1.577960742,2.143626619,1.355221033,4.872047061,7.817814037,-0.162961634,0.107452255,2.595593869,8.996711818,3.529837735,1.993946629,0.831140455,5.214310102,1.0193209,0.149356416,10.05243813,0.140755207,0.649228802,1.376610645,0.594058657,1.490808354,4.150896509,0.851733532,0.706737856,1.576702579,1.069642232,4.027635135,2.042352139,1.593676648,0.217270761,0.484630761,4.32953678,1.503390741
23MFT7:1-Day_5,1.524219173,-0.249843011,1.581044416,0.287052853,0.645440448,-0.328931784,0.131832713,1.56486682,0.933177032,3.071339696,7.096746839,1.575460621,8.414494901,3.028547956,2.452636956,-0.034447695,4.041637546,6.038596839,1.196039386,5.169957718,0.200851404,0.018292072,9.080459671,2.705842194,1.17592809,7.732146239,3.908486926,1.33543617,-0.383366904,0.754321109,0.647504877,3.494820403,-0.625857711,-0.682262216,1.387142007,1.909977131,0.327484615,7.361040125,1.242833539,1.356341216,1.882715574,0.769320454,5.550555192,2.37503838,1.323816158,5.559073196,0.901641476,-0.114257559,4.663931898,1.751865638,-0.157177009,3.365623128,2.006350135,5.934516779,1.237079444,0.685430465,3.054232575,0.723048897,1.165861441,1.722386381,0.796953503,0.532355788,2.850244286,8.099111723,0.286305776,0.087252992,2.520794448,9.085981383,3.651015856,2.229645698,0.727887435,5.374855211,1.335958385,0.083139834,7.424537133,0.798235681,0.692507351,0.987193997,0.955525902,1.321526446,4.434032153,1.06076942,-0.350984589,1.388979096,0.790892827,3.485417559,3.128306175,1.627413056,0.422702155,0.478128609,4.531156867,0.816576234
23MFT7:5-Day_7,1.25268585,0.0483787,1.184261811,0.155020903,0.083327524,0.23461618,0.304859936,0.913928627,1.21881995,2.302542274,7.031864238,2.10304345,8.379219083,3.086010803,3.550387334,-0.095749423,3.526620867,5.786105265,1.185113643,5.252526776,-0.303645885,0.67010756,8.982585426,1.843477846,1.093646163,6.945695118,4.032165845,1.426782074,-0.278579228,0.672156651,0.472611775,3.50681236,-0.411760052,-0.046824676,1.413200622,1.730575683,0.2457543,11.34035254,1.257161688,1.387026643,1.826809391,0.86881919,5.48064242,2.290958492,1.086664364,4.876506209,0.950912926,0.58517815,7.192945374,1.60513145,0.317192269,3.623259714,1.810768869,5.663122256,1.399112445,0.383737206,2.631824032,0.889938425,0.56474746,1.506220727,1.820017868,1.023385777,6.203324722,7.780134026,-0.134515895,0.444439168,3.315634806,9.058667606,3.627403195,1.84791885,0.39408959,4.885478843,1.337178619,0.188633499,9.41934527,0.80983902,0.632133823,0.9618177,0.226189135,0.929430997,4.229039937,0.634876448,-0.728434145,1.221556891,0.863457571,4.223663499,2.381495958,1.32591633,0.14079522,0.354348267,4.007806517,0.261285605
23MFT7:1-Day_4,1.822918665,0.415153789,1.649214506,0.248079778,0.627424436,0.840930501,0.33597444,1.713886753,1.001029224,3.711126343,7.38757698,2.755571253,8.791531257,3.396349753,2.491886124,-0.055506668,4.153479265,6.302979888,0.695934304,6.031820921,-0.149082689,0.225214771,9.112269503,3.075642049,0.886587837,10.07414693,4.367659485,1.399573313,-0.668412609,0.686028138,0.993284349,3.674521321,-0.766763948,-0.73724904,1.608825447,1.863409084,1.011044305,7.948904457,1.211037114,0.894366907,1.801235793,1.050431437,5.685666515,2.615025735,1.105475457,5.985866949,0.761527641,0.087998285,5.037119813,1.817160687,-0.426168622,3.629597138,2.448477689,6.429423616,1.111505618,0.232300094,3.28620414,1.146792137,0.678459014,1.567381635,1.473812606,0.20194847,1.898323748,8.131338142,-0.465220467,0.043387447,2.960608865,9.263925038,3.764685764,2.329411897,0.495978302,5.593458042,1.310091532,0.16315335,8.001604446,0.92998216,0.458653836,1.108385462,0.389672308,1.67463854,4.781139792,0.347539366,-0.242146027,1.363773986,0.841108897,3.611994827,3.324914999,1.586595851,-0.008738548,0.467855591,5.135370607,0.015761478
23MFT7:5-Day_14,1.917604016,0.055695852,1.743120968,0.244425343,0.364969897,0.01564737,0.172136731,1.413949327,1.080095873,3.268189606,7.029353142,1.121830216,8.830407085,3.497255536,3.024513638,-0.097233835,4.099694031,6.366201806,0.77538491,5.422083611,-0.166246425,0.608118029,9.003322244,2.651168232,0.955007769,9.935708504,4.75069215,1.272070641,-0.518621884,0.448845665,1.293803757,3.630285521,-0.627179277,-0.487778683,1.137131237,1.754811445,1.006757346,7.746683368,1.62584551,0.987062263,1.901380781,0.864196486,5.50354073,2.299668817,1.196188495,5.22665981,0.876636278,1.003308767,4.82939865,1.16566328,-0.359307042,3.540209097,2.190670137,6.281094561,1.477269639,0.35787963,2.673228531,1.291451331,0.765229027,1.445738674,1.402809552,0.555277115,2.266758031,7.98207536,-1.174332561,0.421772765,2.011672879,9.124958335,3.737574965,2.335835845,0.258136886,5.581720216,1.223899464,0.387182001,7.718113457,0.807305211,0.310765682,0.986103938,0.49396703,1.714925757,4.380374418,0.413339044,-0.178372126,1.397105757,1.190022223,4.125342849,3.070773451,1.300330359,-0.044494965,0.227005549,4.946171022,0.606107505
23MFT7:4-Day_0,1.205202115,-1.527423033,1.79869463,0.029151194,-0.239800767,0.050814614,-0.140019869,1.574055819,1.050221911,2.736060598,7.210067096,0.890883997,8.172451087,3.057526165,2.577180206,-0.340860423,4.329588279,5.657300576,1.368059011,5.329089331,-0.214716533,0.229882703,8.991417915,2.703960071,0.985753142,8.605169418,4.077989712,1.394003523,-0.184061159,0.542740844,0.884432633,3.598757875,-0.727834902,-0.156337109,1.478244929,2.052152471,0.084112472,6.420958062,1.316207075,0.940642149,1.598539291,1.092459257,5.77134845,2.310649875,1.377931904,5.640267164,0.741657807,-0.4140953,3.355809397,1.356844358,-0.026795205,3.503612801,2.297483801,6.016853543,1.105997154,0.885887592,3.294633919,0.875108588,1.088739554,1.296490768,1.058892555,0.403465195,1.179168531,8.170335491,0.427208539,0.156482654,2.120578963,9.220509792,3.901863877,2.190840874,0.522484323,5.563643533,1.256416953,0.41821477,7.440289623,1.17028462,0.709681404,0.766511604,0.558505516,0.65459284,4.890770352,1.12295336,-0.696027484,1.377492684,1.01946069,2.897763712,2.805793654,1.52894534,0.135178115,0.534251801,5.109575208,0.371885359
23MFT7:4-Day_1,1.521051537,-0.463764369,1.63913625,0.615416557,1.113370618,0.186444955,0.379434594,1.257962946,0.992101109,2.984300653,6.741784728,3.032426277,9.070816198,3.704402258,2.047482951,-0.013625387,4.296592368,6.233002719,1.079578412,5.719049313,-0.460414582,-0.202759731,8.989631577,2.362666644,0.921435637,9.693673389,4.094726136,1.240599532,-0.605302299,0.460360254,1.165885905,3.358305337,-0.588339295,0.071888703,1.02595651,1.881384611,0.68776844,8.535820159,1.529158793,0.828545,1.586144357,0.98794397,5.626381802,2.310412525,0.770556992,5.538136836,0.471092243,-1.125625383,5.662870401,1.43409361,-0.640874983,3.218127294,2.017754795,5.75426976,0.907996524,0.431366569,3.181710713,0.801373683,0.777692934,1.629332817,1.078020721,0.334927445,1.887611066,8.011899151,-0.319699406,0.101558408,3.523736266,9.195177401,3.785820927,2.125188337,0.584464309,5.102091768,1.434241074,0.094524468,8.637045587,1.183764617,0.625788055,0.910362989,1.298648001,1.411595305,4.732329635,0.389558597,-0.449839728,1.385259334,1.175303477,4.264300428,2.563364042,1.469850706,0.424091665,0.230389735,4.741369157,0.783787541
23MFT8:5-Day_4_A,1.96344238,0.970344207,2.188057104,0.29642541,0.776819711,0.655120678,0.813203948,1.158199373,2.024561344,2.90243314,7.696777879,2.999274697,8.528607325,3.22448841,3.751911373,-0.032450352,4.204273841,6.462727446,0.787655198,6.724988665,-0.153772478,0.704221443,9.100719394,2.73041231,1.013602057,8.914518127,4.427269572,1.373564814,-0.818706419,0.398985935,1.023002663,3.448022739,-0.126012192,-0.295359902,1.773776206,1.822432712,0.401000396,13.47776788,1.339579947,1.912213287,2.261184251,0.741468733,5.523322035,2.609785995,1.06712364,4.901614661,0.468300828,0.56536594,7.007817033,1.354517321,-0.044808439,3.809245734,2.428256621,5.883140562,1.393426152,0.629741651,3.240453775,1.45568914,1.512847368,1.618050792,2.987716095,0.685538513,5.455804499,8.0665596,-0.30276508,-0.254777649,1.769648337,9.105924861,3.820059085,2.254947608,0.534201306,5.672814015,1.071987229,0.100812091,11.96551941,0.515302786,0.513105894,1.081588767,1.205035053,2.096177161,4.834854219,0.87667356,0.19673006,1.293098584,0.958723112,5.404869429,2.31876846,2.353521367,0.204600992,0.532510118,4.458504393,0.499892091
